"category","effect_primary","effect_categories","id","name","details","effect_sources","attribute_effects","passive_ids","passive_triggers","duration","duration_label","type","estimate","estimate_label","group","control_type","flags","immune_abilities","has_anti_need","has_fake_need","buff_tag","icon"
"persistent","","","109011","Tâm pháp vô danh","Trong thời gian tồn tại của Chân khí hộ thuẫn của 【Kiếm Pháp Vô Danh】, kỹ năng tích lực 【Không nơi nương tựa】 hiện sẽ phóng thích thêm nhiều luồng kiếm khí.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_xf_bd_4_24.png"
"persistent","","","109026","Võ học thiên phú1","Mỗi lần gây sát thương, có #H10%#E khả năng thêm một tầng hiệu ứng Khóc Máu, kéo dài #H5#E giây, gây sát thương mỗi giây, tối đa chồng lên #H5#E tầng. Khi số tầng Khóc Máu trên mục tiêu tích lũy đến 5 tầng, sẽ lập tức bị xóa và gây một lần sát thương Đâm Thương. Nhận lại hiệu ứng sẽ làm mới thời gian.","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_3_05.png"
"persistent","","","109027","Võ học thiên phú2","Mỗi lần gây sát thương, có #H10%#E khả năng thêm một tầng hiệu ứng Khóc Máu, kéo dài #H5#E giây, gây sát thương mỗi giây, tối đa chồng lên #H5#E tầng. Khi số tầng Khóc Máu trên mục tiêu tích lũy đến 5 tầng, sẽ lập tức bị xóa và gây một lần sát thương Đâm Thương. Nhận lại hiệu ứng sẽ làm mới thời gian.","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_3_05.png"
"persistent","","","109038","Võ học thiên phú4","Chém nước được phát triển từ các kỹ năng khác nhau sẽ nhận được hiệu quả khác nhau.","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_3_05.png"
"persistent","","","109571","Bão Ngọc","Khi trong 1 giây di chuyển vượt quá 6 mét, bản thân nhận được hiệu quả Bão Ngọc: Trong 5 giây, sát thương khí huyết và sát thương chân khí nhận vào giảm 15%, hiệu quả này chỉ có thể kích hoạt một lần mỗi 20 giây.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","1","","buff_taozhuang_yu"
"persistent","","","109579","Tinh bạn đồng hành","","","","","","-1.0","infinite","2","1","buff","","","show=1","","","1","",""
"persistent","","","109613","Võ học thiên phú","Khi thanh toán bất kỳ kỹ năng nào, mỗi #Y100 điểm #E<tấn công ngoại công tối đa|780|#C|15> sẽ thêm tăng #Y1%#E<tỷ lệ hiểu ý|780|#C|23>, tối đa có thể tăng #Y10%#E.","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_3_05.png"
"persistent","","","109615","Võ học thiên phú","Khi thanh toán bất kỳ kỹ năng nào, mỗi #Y100 điểm #E<tấn công ngoại công tối đa|780|#C|15> sẽ thêm tăng #Y1%#E<tỷ lệ hiểu ý|780|#C|23>, tối đa có thể tăng #Y10%#E.","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_3_05.png"
"persistent","","","109913","Thông thạo giảm thế II","Thời gian mục tiêu có thể bị giải thế tăng 50%, sát thương chân khí gây ra bởi giải thế thành công tăng 20%.","","","","","-1.0","infinite","2","1","buff","","","show=1","","1","1","","buff_guihuo_huifu"
"persistent","","","109914","Làm mát nhanh II","Sát thương gây ra bởi kỹ năng võ học và kỹ năng đặc biệt tăng 20%.","","","","","-1.0","infinite","2","1","buff","","","show=1","","1","1","","buff_guihuo_huifu"
"persistent","","","120001","Không tạ hoa","","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_4_04.png"
"persistent","","","120002","Không tạ hoa","","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","1","","buff_xf_bd_4_04.png"
"persistent","","","120005","","","","","","","-1.0","infinite","2","1","buff","","","show=1; client_display=2","","","","","buff_xf_bd_4_04.png"
"persistent","","","131001","Thiên công: Tăng cường thu thập","","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","",""
"persistent","","","131002","Thiên công: Hiệu quả đặc biệt của Thủy","","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","",""
"persistent","","","131003","Thiên công: Hoàn trả tiêu hao","","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","",""
"persistent","","","140100","Hoàng Vô Tướng - Đánh dấu BUFF","Trong trận chiến với nhiều người và Hoàng Vô Tướng, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140200","Tiểu Thập Thất - Đánh dấu BUFF","Trong trận chiến với nhiều người và Tiểu Thập Thất, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140300","Diệp Vạn Sơn - Đánh dấu BUFF","Trong trận chiến với Diệp Vạn Sơn nhiều người, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140303","Diệp Vạn Sơn-Hiệp cảnh thiên phú3","Khi cưỡi ngựa hạ gục ""Kỵ Binh Ma"", có xác suất giảm giá trị chiến hỏa gấp đôi.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140400","Đạo nhân Lừa-BUFF đánh dấu","Trong trận chiến với Đạo nhân Lừa nhiều người, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140500","Dung Uyên-BUFF đánh dấu","Trong trận chiến với Dung Uyên nhiều người, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140601","Mùa giải1-5Hiệp cảnh thiên phú-Con người giai đoạn1","Trong Phó Bản Thử Kiếm, có xác suất thêm nhận được Rương báu Ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140602","Mùa giải1-5Hiệp cảnh thiên phú-Con người giai đoạn2","Trong Phó Bản Thử Kiếm, có xác suất thêm nhận được Rương báu Ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140603","Mùa giải1-5Hiệp cảnh thiên phú-Con người giai đoạn3","Trong Phó Bản Thử Kiếm, có xác suất thêm nhận được Rương báu Ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140701","Mùa giải1-Tuần bản1Hiệp cảnh thiên phú-Giai đoạn1","Trong Phó Bản Hiệp Cảnh, có xác suất thêm nhận được Đá Định Âm.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140702","Mùa giải1-Tuần bản1Hiệp cảnh thiên phú-Giai đoạn2","Trong Phó Bản Hiệp Cảnh, có xác suất thêm nhận được Đá Định Âm.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140801","Mùa giải1-Tuần bản2Hiệp cảnh thiên phú-Giai đoạn1","Trong Phó Bản Hiệp cảnh, có khả năng nhận được Trang bị Thêm.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140802","Mùa giải1-Tuần bản2Hiệp cảnh thiên phú-Giai đoạn2","Trong Phó Bản Hiệp cảnh, có khả năng nhận được Trang bị Thêm.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","140900","Khôn Nhất Nhi-BUFF đánh dấu","Trong Chiến đấu với Nhiều người Khôn Nhất Nhi, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141000","Quỷ Công Tử - đánh dấu BUFF","Trong Chiến đấu với Nhiều người Quỷ Công Tử, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141100","Khách Túy Quyền - Đánh dấu BUFF","Trong chiến đấu với nhiều người Khách Túy Quyền, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141200","Nghệ Nhân Rối Bóng - Đánh dấu BUFF","Trong chiến đấu với nhiều người Nghệ Nhân Rối Bóng, sát thương và hồi phục được tăng lên.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141301","Mùa giải 2 - Hiệp cảnh thiên phú -5 Thiên phú nhân bản -81 Cấp ngoại hình rương báu thêm 1","Trong Phó Bản thử kiếm cấp 81, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141302","Mùa giải 2 - Hiệp cảnh thiên phú -5 Thiên phú nhân bản -81 Cấp ngoại hình rương báu thêm 2","Trong Phó Bản thử kiếm cấp 81, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141303","Mùa giải 2 - Hiệp cảnh thiên phú -5 Thiên phú nhân bản -81 Cấp ngoại hình rương báu thêm 3","Trong Phó Bản thử kiếm cấp 81, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141304","Mùa giải 3 - Hiệp cảnh thiên phú -5 Thiên phú nhân bản -91 Cấp ngoại hình rương báu thêm 1","Trong Phó Bản thử kiếm cấp 91, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141305","Mùa giải 3 - Hiệp cảnh thiên phú -5 Thiên phú nhân bản -91 Cấp ngoại hình rương báu thêm 2","Trong Phó Bản thử kiếm cấp 91, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141306","Mùa giải 3 - Hiệp cảnh thiên phú -5 Thiên phú nhân bản -91 Cấp ngoại hình rương báu thêm 3","Trong Phó Bản thử kiếm cấp 91, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141401","Mùa giải2-Hiệp cảnh thiên phú-5thiên phú nhân bản-86Cấp ngoại hình rương báu thêm nhận1","Trong Phó Bản thử kiếm cấp 86, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141402","Mùa giải2-Hiệp cảnh thiên phú-5thiên phú nhân bản-86Cấp ngoại hình rương báu thêm nhận2","Trong Phó Bản thử kiếm cấp 86, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141403","Mùa giải2-Hiệp cảnh thiên phú-5thiên phú nhân bản-86Cấp ngoại hình rương báu thêm nhận3","Trong Phó Bản thử kiếm cấp 86, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141404","Mùa giải3-Hiệp cảnh thiên phú-5thiên phú nhân bản-96Cấp ngoại hình rương báu thêm nhận1","Trong Phó Bản thử kiếm cấp 96, có khả năng thêm nhận được Rương báu ngoại hình.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141405","Mùa giải3-Hiệp cảnh thiên phú-5thiên phú nhân bản-96Cấp ngoại hình rương báu thêm nhận2","96Cấp Thử kiếm Phó Bản xác suất thêm Nhận được Ngoại hình Rương báu.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
"persistent","","","141406","Mùa giải3-Hiệp cảnh thiên phú-5thiên phú nhân bản-96Cấp ngoại hình rương báu thêm nhận3","96Cấp Thử kiếm Phó Bản xác suất thêm Nhận được Ngoại hình Rương báu.","","","","","-1.0","infinite","2","1","buff","","","show=1","","","","","buff_zengxiao.png"
